"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-01-20878","01","01-06","G227654E57585N",414449,624,"2004-08-10T00:00:00",-132.34623625292969,57.585018500000004,8,0.143986615739212,0,0,0,9,"",1,-132.35131759453867,57.58567924708155,1646.4531,1826.441,1767.0764,1753.6991,20.7231,315.8617362976074,8,"COPDEM30",707
"RGI2000-v7.0-G-01-20879","01","01-06","G227662E57590N",414462,624,"2004-08-10T00:00:00",-132.33991945052423,57.590811,8,1.117970515203257,0,0,0,9,"",1,-132.34707673347344,57.597298727144185,1392.583,1965.4308,1717.684,1697.9484,21.273954,331.5158882141113,8,"COPDEM30",1738
"RGI2000-v7.0-G-01-20880","01","01-06","G227676E57592N",414486,624,"2004-08-10T00:00:00",-132.3253430885448,57.5934375,8,0.242043623100113,0,0,0,9,"",1,-132.32007644518444,57.59259391011826,1607.2527,1917.5262,1790.5741,1779.0333,33.15121,59.428127,2,"COPDEM30",557
"RGI2000-v7.0-G-01-20881","01","01-06","G227679E57589N",414491,624,"2004-08-10T00:00:00",-132.3206450293638,57.588975000000005,8,0.057229109553769,0,0,0,9,"",1,-132.31836984557705,57.58876686389039,1586.9088,1807.1024,1678.2806,1681.6239,33.16416,81.11821,3,"COPDEM30",383
"RGI2000-v7.0-G-01-20882","01","01-06","G227666E57598N",414472,624,"2004-08-10T00:00:00",-132.3336046383588,57.598908,8,0.113252616220166,0,0,0,9,"",1,-132.33647760756656,57.60043576142024,1569.6484,1870.3752,1689.4899,1695.6831,29.807777,333.45131492614746,8,"COPDEM30",603
"RGI2000-v7.0-G-01-20883","01","01-06","G227673E57601N",414484,624,"2004-08-10T00:00:00",-132.32741654110202,57.6007665,8,0.062303911598833,0,0,0,9,"",1,-132.32550997348991,57.60149091177431,1516.0227,1700.502,1591.9401,1594.7665,32.3952,23.15786,2,"COPDEM30",261
"RGI2000-v7.0-G-01-20884","01","01-06","G227636E57638N",414424,624,"2004-08-10T00:00:00",-132.36448374510252,57.638301999999996,8,0.07712352642452,0,0,0,9,"",1,-132.3623038258195,57.6370628229585,1739.6451,1815.3726,1772.7727,1770.0063,11.4587145,117.41939,4,"COPDEM30",310
"RGI2000-v7.0-G-01-20885","01","01-06","G227635E57638N",414416,624,"2004-08-10T00:00:00",-132.36923841784304,57.641399,8,0.20328494273644,0,0,0,9,"",1,-132.3674621679065,57.63926744452264,1797.2435,2042.2678,1938.0103,1936.1681,28.756208,107.334854,3,"COPDEM30",682
"RGI2000-v7.0-G-01-20886","01","01-06","G227622E57645N",414408,624,"2004-08-10T00:00:00",-132.3782307347555,57.6449215,8,0.150623111362366,0,0,0,9,"",1,-132.37479950432416,57.64264800804325,2074.2053,2172.2192,2112.532,2118.4524,19.37392,145.83432,4,"COPDEM30",370
"RGI2000-v7.0-G-01-20887","01","01-06","G227612E57644N",414401,624,"2004-08-10T00:00:00",-132.3870504713497,57.643009,8,0.223035052639796,0,0,0,9,"",1,-132.38420465037643,57.64034732988408,1812.7037,2315.9373,2023.8406,2038.7067,30.633797,122.938576,4,"COPDEM30",859
"RGI2000-v7.0-G-01-20888","01","01-06","G227641E57648N",414429,624,"2004-08-10T00:00:00",-132.3590107916109,57.648521,8,1.36952822235203,0,0,0,9,"",1,-132.34676163553146,57.649293744077504,1465.6012,2124.3894,1754.4623,1764.3213,23.257454,82.03199,3,"COPDEM30",1633
"RGI2000-v7.0-G-01-20889","01","01-06","G227651E57639N",414443,624,"2004-08-10T00:00:00",-132.3567205669358,57.6406525,8,0.444099793022036,0,0,0,9,"",1,-132.34412280910703,57.64028060495289,1468.5643,1941.7682,1654.498,1662.276,22.105522,70.17283,3,"COPDEM30",1413
"RGI2000-v7.0-G-01-20890","01","01-06","G227636E57652N",414420,624,"2004-08-10T00:00:00",-132.36584780127674,57.657628,8,2.957383163465415,0,0,0,9,"",1,-132.34143848314156,57.66909421740686,991.52985,2221.7522,1846.3159,1774.8933,20.224445,48.711987,2,"COPDEM30",4108
"RGI2000-v7.0-G-01-20891","01","01-06","G227631E57665N",414417,624,"2004-08-10T00:00:00",-132.36858174407448,57.666225499999996,8,0.239071190592306,0,0,0,9,"",1,-132.36258259705542,57.6653326744422,1631.6512,2128.46,1858.1909,1881.8966,31.426033,114.456085,4,"COPDEM30",837
"RGI2000-v7.0-G-01-20892","01","01-06","G227634E57669N",414421,624,"2004-08-10T00:00:00",-132.36594007568806,57.6693975,8,0.030691066309749,0,0,0,9,"",1,-132.3650897059975,57.66861057099954,1976.6766,2084.1582,2031.438,2030.5709,29.106695,117.85862,4,"COPDEM30",177
"RGI2000-v7.0-G-01-20893","01","01-06","G227630E57675N",414415,624,"2004-08-10T00:00:00",-132.37022420808017,57.6730635,8,0.56723827134603,0,0,0,9,"",1,-132.36445360051877,57.67682723079013,1435.8827,2022.7572,1713.7185,1720.6108,31.92792,19.147478,1,"COPDEM30",1155
"RGI2000-v7.0-G-01-20894","01","01-06","G227618E57679N",414404,624,"2004-08-10T00:00:00",-132.38217596993945,57.6786605,8,0.212719768236765,0,0,0,9,"",1,-132.38411650507925,57.680360271189166,1434.7179,1823.0608,1562.5356,1564.4718,30.061867,320.7724189758301,8,"COPDEM30",569
"RGI2000-v7.0-G-01-20895","01","01-06","G227627E57683N",414412,624,"2004-08-10T00:00:00",-132.3728835692308,57.682396,8,0.158684580946927,0,0,0,9,"",1,-132.36801066979768,57.68219452476881,1480.851,1743.5886,1575.0388,1588.8568,26.87992,28.80555,2,"COPDEM30",565
"RGI2000-v7.0-G-01-20896","01","01-06","G227610E57664N",414398,624,"2004-08-10T00:00:00",-132.39397553317053,57.663197499999995,8,2.224152076585341,0,0,0,9,"",1,-132.3984545412616,57.67381640445487,1156.5734,2147.2524,1718.1387,1738.1785,24.142624,329.69361305236816,8,"COPDEM30",2605
"RGI2000-v7.0-G-01-20897","01","01-06","G227594E57668N",414373,624,"2004-08-10T00:00:00",-132.40619299686335,57.667885,8,0.04497262432189,0,0,0,9,"",1,-132.40711395398583,57.66886599576451,1563.6681,1781.1337,1642.7014,1648.6029,41.255207,316.28835678100586,8,"COPDEM30",288
"RGI2000-v7.0-G-01-20898","01","01-06","G227589E57663N",414371,624,"2004-08-10T00:00:00",-132.4106921014823,57.662904499999996,8,0.168468041821194,0,0,0,9,"",1,-132.41569913442856,57.663977938770145,1546.3123,1968.4934,1734.886,1731.3684,33.556637,302.12167739868164,8,"COPDEM30",641
"RGI2000-v7.0-G-01-20899","01","01-06","G227576E57662N",414339,624,"2004-08-10T00:00:00",-132.4437569140125,57.6652675,8,8.892337665250777,0,0,0,9,"",1,-132.4018109288547,57.68579750156474,799.67017,2258.208,1848.8291,1725.8813,15.03043,8.813897,1,"COPDEM30",6204
"RGI2000-v7.0-G-01-20900","01","01-06","G227541E57677N",414308,624,"2004-08-10T00:00:00",-132.45271406734224,57.680764499999995,8,1.791660325477341,0,0,0,9,"",1,-132.45057263688236,57.690586227479585,1119.5729,2032.4199,1499.7227,1533.8217,22.397795,21.117228,1,"COPDEM30",2970
"RGI2000-v7.0-G-01-20901","01","01-06","G227564E57681N",414333,624,"2004-08-10T00:00:00",-132.4354965881802,57.6813615,8,0.145679606266639,0,0,0,9,"",1,-132.43605345027828,57.68383260268543,1604.5391,1836.3058,1704.3174,1704.7633,35.79974,308.67981719970703,8,"COPDEM30",703
"RGI2000-v7.0-G-01-20902","01","01-06","G227571E57694N",414343,624,"2004-08-10T00:00:00",-132.42971082523025,57.694410500000004,8,0.179160645462534,0,0,0,9,"",1,-132.42591154330998,57.696206492290486,1560.0591,1796.464,1666.5325,1668.6743,23.854567,49.24047,2,"COPDEM30",591
"RGI2000-v7.0-G-01-20903","01","01-06","G227563E57697N",414332,624,"2004-08-10T00:00:00",-132.436718411245,57.6969445,8,0.067603789574718,0,0,0,9,"",1,-132.44076858294275,57.6975448230583,1501.6509,1692.699,1588.0265,1590.0457,28.293215,305.3739624023437,8,"COPDEM30",439
"RGI2000-v7.0-G-01-20904","01","01-06","G227573E57702N",414344,624,"2004-08-10T00:00:00",-132.42687438889146,57.702020000000005,8,0.182183048483297,0,0,0,9,"",1,-132.42207676420568,57.70201110535679,1608.8932,1815.1471,1734.1333,1729.2946,19.791365,77.26408,3,"COPDEM30",563
"RGI2000-v7.0-G-01-20905","01","01-06","G227573E57707N",414341,624,"2005-08-11T00:00:00",-132.43038759346086,57.704377,8,0.099839942956422,0,0,0,9,"",1,-132.4269820983687,57.70618827360153,1604.6348,1873.8651,1743.2073,1741.7103,26.962002,23.261312,2,"COPDEM30",541
"RGI2000-v7.0-G-01-20906","01","01-06","G227525E57688N",414286,624,"2004-08-10T00:00:00",-132.47044929705478,57.691227,8,1.571044291528494,0,0,0,9,"",1,-132.4658000131393,57.70225504421331,900.4894,2265.6777,1500.9452,1495.1841,27.100739,19.974482,1,"COPDEM30",3380
"RGI2000-v7.0-G-01-20907","01","01-06","G227518E57695N",414272,624,"2004-08-10T00:00:00",-132.48239695580727,57.6944125,8,0.151760508960591,0,0,0,9,"",1,-132.47749750909878,57.692577586778036,1491.2256,1904.353,1663.1117,1666.9707,40.67569,89.29039,3,"COPDEM30",721
"RGI2000-v7.0-G-01-20908","01","01-06","G227518E57698N",414273,624,"2004-08-10T00:00:00",-132.48168619850603,57.6982275,8,0.075303796855581,0,0,0,9,"",1,-132.47925551865464,57.69858036618939,1585.0638,1802.8318,1689.743,1688.0911,33.615826,84.54676,3,"COPDEM30",314
"RGI2000-v7.0-G-01-20909","01","01-06","G227503E57708N",414215,624,"2005-08-11T00:00:00",-132.52194180866644,57.7066015,8,15.760832653788112,0,0,0,9,"",1,-132.44006625584737,57.72203809345385,372.85483,2372.5952,1903.6898,1792.5162,12.473679,93.4902,3,"COPDEM90",7739
"RGI2000-v7.0-G-01-20910","01","01-06","G227509E57728N",414261,624,"2005-08-11T00:00:00",-132.49119435044642,57.7270155,8,0.459059559766701,0,0,0,9,"",1,-132.47833994645387,57.72570155739926,1343.8649,2043.4648,1762.3754,1719.6361,34.161022,98.52242,3,"COPDEM30",1423
"RGI2000-v7.0-G-01-20911","01","01-06","G227516E57743N",414268,624,"2005-08-11T00:00:00",-132.48233665827956,57.741997999999995,8,1.812845960718996,0,0,0,9,"",1,-132.48440304082254,57.752150807599996,1166.2777,2108.8445,1726.0492,1691.38,26.828665,344.89384365081787,1,"COPDEM30",2466
"RGI2000-v7.0-G-01-20912","01","01-06","G227533E57737N",414296,624,"2005-08-11T00:00:00",-132.46784693809525,57.737582,8,0.162732015694038,0,0,0,9,"",1,-132.46205600497953,57.735495082202966,1516.0847,2012.9924,1741.5356,1751.5083,33.9975,113.45283,4,"COPDEM30",791
"RGI2000-v7.0-G-01-20913","01","01-06","G227540E57745N",414303,624,"2005-08-11T00:00:00",-132.46132813115298,57.7456605,8,1.249709611606171,0,0,0,9,"",1,-132.45501063340453,57.752168528868644,1334.7228,1933.6067,1613.3607,1622.2429,22.11203,31.943823,2,"COPDEM30",1527
"RGI2000-v7.0-G-01-20914","01","01-06","G227529E57749N",414291,624,"2005-08-11T00:00:00",-132.470925710612,57.748553,8,0.253460173089438,0,0,0,9,"",1,-132.47002224121874,57.75234350671868,1447.4335,1926.1348,1701.2024,1693.1467,28.875921,7.5985312,1,"COPDEM30",909
"RGI2000-v7.0-G-01-20915","01","01-06","G227488E57735N",414222,624,"2005-08-11T00:00:00",-132.51313422068753,57.73838,8,4.014345314645093,0,0,0,9,"",1,-132.49566835396644,57.75357629321671,781.26135,2389.9802,1876.4943,1791.4855,25.51484,35.24914,2,"COPDEM30",3833
"RGI2000-v7.0-G-01-20916","01","01-06","G227474E57750N",414196,624,"2005-08-11T00:00:00",-132.52551619614496,57.749990999999994,8,1.484095979626506,0,0,0,9,"",1,-132.51141460606146,57.75143499745554,1415.9081,2159.5525,1837.3792,1812.668,22.68518,70.29881,3,"COPDEM30",1781
"RGI2000-v7.0-G-01-20917","01","01-06","G227467E57757N",414181,624,"2005-08-11T00:00:00",-132.53132404794522,57.757164,8,0.321898505158485,0,0,0,9,"",1,-132.5298220859239,57.7598127049071,1575.5177,1997.0671,1779.6758,1786.6288,32.07383,41.809196,2,"COPDEM30",897
"RGI2000-v7.0-G-01-20918","01","01-06","G227456E57760N",414163,624,"2005-08-11T00:00:00",-132.55171428717154,57.7602445,8,3.120539500355615,0,0,0,9,"",1,-132.51300672470023,57.76164036609004,1119.3445,1997.4641,1716.8511,1657.0282,17.618599,32.092365,2,"COPDEM30",3720
"RGI2000-v7.0-G-01-20919","01","01-06","G227462E57779N",414172,624,"2005-08-11T00:00:00",-132.53712691261444,57.7792865,8,0.548779173978984,0,0,0,9,"",1,-132.5359096838739,57.78406644206456,1454.2069,1820.8073,1672.0728,1663.2134,21.452744,335.29329109191895,8,"COPDEM30",1282
"RGI2000-v7.0-G-01-20920","01","01-06","G227441E57804N",414136,624,"2005-08-11T00:00:00",-132.5595721172829,57.8036605,8,0.201067053021283,0,0,0,9,"",1,-132.55683329526283,57.80227108669051,1693.1387,2067.3972,1823.7542,1834.7927,32.48757,96.00584,3,"COPDEM30",778
"RGI2000-v7.0-G-01-20921","01","01-06","G227413E57797N",414091,624,"2005-08-11T00:00:00",-132.58119937127606,57.799612499999995,8,1.245020042084414,0,0,0,9,"",1,-132.58142972720998,57.79270613346258,1495.687,2102.19,1773.7537,1778.0083,17.385767,100.007355,3,"COPDEM30",2063
"RGI2000-v7.0-G-01-20922","01","01-06","G227407E57798N",414076,624,"2005-08-11T00:00:00",-132.59313601734294,57.7972665,8,0.348661592520852,0,0,0,9,"",1,-132.5865209305655,57.79406428565934,1621.6868,2155.1426,1941.7009,1927.2526,32.19188,97.535324,3,"COPDEM30",907
"RGI2000-v7.0-G-01-20923","01","01-06","G227398E57793N",414067,624,"2005-08-11T00:00:00",-132.60253239762528,57.793347,8,0.20728666848947,0,0,0,9,"",1,-132.5987555445425,57.79200363356051,1772.5822,2129.3584,1966.8479,1961.6475,35.676483,129.3397,4,"COPDEM30",533
"RGI2000-v7.0-G-01-20924","01","01-06","G227425E57815N",414095,624,"2005-08-11T00:00:00",-132.58632068455552,57.817642500000005,8,7.377376158853837,0,0,0,9,"",1,-132.55512712595433,57.832179023849335,1147.9504,2394.105,1684.5837,1697.1685,19.174267,73.42521,3,"COPDEM30",4750
"RGI2000-v7.0-G-01-20925","01","01-06","G227421E57829N",414101,624,"2005-08-11T00:00:00",-132.57876894630613,57.829254000000006,8,0.101737781507559,0,0,0,9,"",1,-132.57925556386434,57.825674913091206,1586.595,1821.5096,1662.6951,1670.3529,26.16021,119.61701,4,"COPDEM30",816
"RGI2000-v7.0-G-01-20926","01","01-06","G227422E57832N",414106,624,"2005-08-11T00:00:00",-132.57673313954257,57.8365375,8,0.15536033749424,0,0,0,9,"",1,-132.5740634240135,57.837480389273836,1621.9679,1883.4741,1768.7534,1765.0309,33.431255,76.91049,3,"COPDEM30",398
"RGI2000-v7.0-G-01-20927","01","01-06","G227406E57847N",414074,624,"2005-08-11T00:00:00",-132.56999742901556,57.845043000000004,8,2.542044322778151,0,0,0,9,"",1,-132.555885932547,57.840822525950465,988.9788,2452.7673,1718.3274,1662.3217,24.211924,59.027637,2,"COPDEM30",4245
"RGI2000-v7.0-G-01-20928","01","01-06","G227429E57859N",414115,624,"2005-08-11T00:00:00",-132.5724671592498,57.8583425,8,0.453132225157565,0,0,0,9,"",1,-132.5710959505232,57.85490644294995,1560.4336,1883.4227,1723.24,1716.749,15.893486,189.0520782470703,5,"COPDEM30",1004
"RGI2000-v7.0-G-01-20929","01","01-06","G227417E57857N",414094,624,"2005-08-11T00:00:00",-132.5837389885093,57.856764999999996,8,0.657787727212167,0,0,0,9,"",1,-132.58311785079957,57.852073918129605,1450.3884,1764.4849,1704.5344,1680.3052,15.824407,160.22908,5,"COPDEM30",1065
"RGI2000-v7.0-G-01-20930","01","01-06","G227441E57860N",414137,624,"2005-08-11T00:00:00",-132.55975715114067,57.860315,8,0.199731357613813,0,0,0,9,"",1,-132.55991396756158,57.85764588113657,1732.7896,1967.5562,1841.1107,1842.5378,21.47026,187.3859100341797,5,"COPDEM30",590
"RGI2000-v7.0-G-01-20931","01","01-06","G227449E57861N",414155,624,"2005-08-11T00:00:00",-132.5493312222222,57.860625999999996,8,0.500053046540127,0,0,0,9,"",1,-132.54607010643298,57.85695412929363,1588.2019,2006.2477,1840.9658,1831.6631,23.821722,152.02724,4,"COPDEM30",1056
"RGI2000-v7.0-G-01-20932","01","01-06","G227469E57864N",414184,624,"2005-08-11T00:00:00",-132.53061836077057,57.862079,8,0.894884771601106,0,0,0,9,"",1,-132.52679346662111,57.856420575797294,1520.5671,2226.166,1834.8383,1819.2649,23.056196,155.13715,4,"COPDEM30",1737
"RGI2000-v7.0-G-01-20933","01","01-06","G227488E57865N",414221,624,"2005-08-11T00:00:00",-132.51137392579506,57.864402,8,1.471165179759654,0,0,0,9,"",1,-132.5201432273209,57.85645111396626,1476.2793,2077.1719,1840.0999,1832.5966,20.282953,208.8220977783203,6,"COPDEM30",1810
"RGI2000-v7.0-G-01-20934","01","01-06","G227522E57866N",414279,624,"2005-08-11T00:00:00",-132.48447697802663,57.874500499999996,8,4.277954335648285,0,0,0,9,"",1,-132.45810442910846,57.875015002707904,1290.9387,2171.7747,1628.5706,1683.8179,16.998901,65.23907,2,"COPDEM30",3259
"RGI2000-v7.0-G-01-20935","01","01-06","G227514E57888N",414265,624,"2005-08-11T00:00:00",-132.4860009406919,57.8875955,8,1.095992472043835,0,0,0,9,"",1,-132.47973062615392,57.89301982081893,1456.0338,2087.1602,1756.0709,1760.9181,23.16881,68.12958,3,"COPDEM30",1441
"RGI2000-v7.0-G-01-20936","01","01-06","G227499E57897N",414242,624,"2005-08-11T00:00:00",-132.49945849469697,57.8955275,8,2.146547567411148,0,0,0,9,"",1,-132.49637226353914,57.903456156228245,1398.6504,2077.9841,1619.025,1648.9652,17.479427,7.866809,1,"COPDEM30",2005
"RGI2000-v7.0-G-01-20937","01","01-06","G227472E57912N",414192,624,"2005-08-11T00:00:00",-132.52950905662186,57.912549,8,4.3128661277375,0,0,0,9,"",1,-132.50675791555147,57.910372774022505,1291.3539,1648.7618,1537.3217,1520.9846,7.299064,68.48807,3,"COPDEM30",3131
"RGI2000-v7.0-G-01-20938","01","01-06","G227468E57941N",414185,624,"2005-08-11T00:00:00",-132.52692602217928,57.9413945,8,7.120265575983371,0,0,0,9,"",1,-132.51237766680208,57.92627619538944,1322.0094,2017.9015,1611.9994,1634.425,10.279892,102.09827,3,"COPDEM30",4175
"RGI2000-v7.0-G-01-20939","01","01-06","G227482E57968N",414231,624,"2005-08-11T00:00:00",-132.5072617964313,57.9665525,8,13.048970928766291,0,0,0,9,"",1,-132.48315193498857,57.938286295746266,1304.7861,2145.219,1688.6953,1673.7902,6.5198545,151.30893,4,"COPDEM90",7430
"RGI2000-v7.0-G-01-20940","01","01-06","G227504E57979N",414250,624,"2005-08-11T00:00:00",-132.49323953079886,57.976541999999995,8,0.629882344631586,0,0,0,9,"",1,-132.48941884145333,57.97292736394206,1617.7639,1961.6814,1797.38,1794.0403,17.398592,70.07714,3,"COPDEM30",2048
"RGI2000-v7.0-G-01-20941","01","01-06","G227500E57990N",414244,624,"2005-08-11T00:00:00",-132.4959421826224,57.988521000000006,8,1.028127024684947,0,0,0,9,"",1,-132.48193751627414,57.9797992708161,1328.9003,2102.3572,1665.4529,1674.3812,20.228792,99.43388,3,"COPDEM30",2606
"RGI2000-v7.0-G-01-20942","01","01-06","G227504E57999N",414251,624,"2005-08-11T00:00:00",-132.49650576712327,57.998756,8,0.256754902939524,0,0,0,9,"",1,-132.50168994146378,57.997107871895906,1937.6569,2295.2292,2128.0781,2118.754,25.55181,232.8620834350586,6,"COPDEM30",763
"RGI2000-v7.0-G-01-20943","01","01-06","G227517E57995N",414274,624,"2005-08-11T00:00:00",-132.48219893424732,57.9963195,8,0.703002916778763,0,0,0,9,"",1,-132.48923130076588,57.99198828508368,1756.8135,2267.1062,2006.269,2012.116,23.856443,203.94747924804688,6,"COPDEM30",1263
"RGI2000-v7.0-G-01-20944","01","01-06","G227533E57982N",414297,624,"2005-08-11T00:00:00",-132.46966155713898,57.990002000000004,8,1.293883255161727,0,0,0,9,"",1,-132.4681876679884,57.98034332686033,1548.0417,2210.3306,1996.8666,1974.4381,18.425259,158.8836,5,"COPDEM30",2358
"RGI2000-v7.0-G-01-20945","01","01-06","G227565E57981N",414325,624,"2005-08-11T00:00:00",-132.43430372985588,57.9964485,8,11.173172062039749,0,0,0,9,"",1,-132.44441026774905,57.965041688168085,929.47217,2654.2412,1864.702,1794.53,17.28279,138.48238,4,"COPDEM30",7409
"RGI2000-v7.0-G-01-20946","01","01-06","G227582E57996N",414357,624,"2005-08-11T00:00:00",-132.41850732852922,57.995185,8,0.223050496258647,0,0,0,9,"",1,-132.4224846064218,57.99649555105255,1588.1261,1919.5995,1747.5056,1745.1888,31.924395,291.1550827026367,7,"COPDEM30",576
"RGI2000-v7.0-G-01-20947","01","01-06","G227584E58001N",414364,624,"2005-08-11T00:00:00",-132.4138098180191,58.0011485,8,0.164286354461491,0,0,0,9,"",1,-132.41796028805365,58.00076113900581,1692.7991,2026.449,1866.8586,1855.5126,31.36691,265.2572631835937,7,"COPDEM30",541
"RGI2000-v7.0-G-01-20948","01","01-06","G227581E57989N",414356,624,"2005-08-11T00:00:00",-132.4182818619691,57.987868,8,0.166034026540533,0,0,0,9,"",1,-132.4208236130296,57.98842452098845,1811.6932,1915.379,1853.8635,1853.4376,11.797503,241.5950469970703,6,"COPDEM30",513
"RGI2000-v7.0-G-01-20949","01","01-06","G227585E57984N",414362,624,"2005-08-11T00:00:00",-132.41415987614982,57.983401,8,0.192391288433244,0,0,0,9,"",1,-132.41669570151936,57.98132984222528,1779.3406,1907.9454,1825.6318,1827.7294,15.528108,281.38401794433594,7,"COPDEM30",653
"RGI2000-v7.0-G-01-20950","01","01-06","G227582E57978N",414355,624,"2005-08-11T00:00:00",-132.41742685772127,57.977160999999995,8,0.623594892321277,0,0,0,9,"",1,-132.4297815581113,57.97961176574754,1431.8036,2053.9426,1783.7532,1754.6733,25.798111,288.2875518798828,7,"COPDEM30",1432
"RGI2000-v7.0-G-01-20951","01","01-06","G227588E57972N",414368,624,"2005-08-11T00:00:00",-132.41091597743775,57.972297499999996,8,0.504197849831078,0,0,0,9,"",1,-132.42094067467056,57.96882266897373,1635.6444,2083.2231,1894.4148,1878.7369,20.435995,246.0844268798828,6,"COPDEM30",1230
"RGI2000-v7.0-G-01-20952","01","01-06","G227586E57966N",414363,624,"2005-08-11T00:00:00",-132.41463963028642,57.965775,8,0.13046405408488,0,0,0,9,"",1,-132.4176159858875,57.964224975887426,1693.2678,1950.4642,1804.9312,1799.918,28.63665,266.1254272460937,7,"COPDEM30",642
"RGI2000-v7.0-G-01-20953","01","01-06","G227614E57948N",414385,624,"2005-08-11T00:00:00",-132.39846356971202,57.9537575,8,3.039977254434405,0,0,0,9,"",1,-132.39701870839514,57.94240746946549,1498.6781,1813.8743,1718.3086,1698.1492,9.804443,228.55490112304688,6,"COPDEM30",2596
"RGI2000-v7.0-G-01-20954","01","01-06","G227635E57942N",414413,624,"2005-08-11T00:00:00",-132.37218748624403,57.9421465,8,2.630276280827926,0,0,0,9,"",1,-132.3946948336547,57.94040298086896,1420.6333,1976.2809,1814.5017,1799.2943,11.493826,229.5839233398437,6,"COPDEM30",2547
"RGI2000-v7.0-G-01-20955","01","01-06","G227654E57957N",414453,624,"2005-08-11T00:00:00",-132.33951753053975,57.957612499999996,8,3.302989024309143,0,0,0,9,"",1,-132.32977971478087,57.967052312543,1372.738,1976.2439,1667.318,1688.3364,14.035474,39.882023,2,"COPDEM30",2746
"RGI2000-v7.0-G-01-20956","01","01-06","G227672E57953N",414481,624,"2005-08-11T00:00:00",-132.328602459787,57.953713,8,0.203301166039128,0,0,0,9,"",1,-132.32390319346067,57.957026452884385,1557.9574,1841.7391,1702.6365,1698.7985,20.083885,28.266283,2,"COPDEM30",817
"RGI2000-v7.0-G-01-20957","01","01-06","G227719E57946N",414533,624,"2004-08-10T00:00:00",-132.28061474196596,57.945811500000005,8,0.241204193098795,0,0,0,9,"",1,-132.275423703141,57.947373254933815,1713.2466,2113.349,1840.5005,1857.3762,25.27569,36.172756,2,"COPDEM30",831
"RGI2000-v7.0-G-01-20958","01","01-06","G227732E57937N",414552,624,"2004-08-10T00:00:00",-132.27193203737096,57.9374405,8,2.132259561926432,0,0,0,9,"",1,-132.2678615071757,57.9480390526089,1540.0168,2077.8015,1834.375,1828.0233,15.563647,353.83724212646484,1,"COPDEM30",2480
"RGI2000-v7.0-G-01-20959","01","01-06","G227712E57933N",414528,624,"2004-08-10T00:00:00",-132.28599897629098,57.932742000000005,8,0.636978646734966,0,0,0,9,"",1,-132.29604480085553,57.93735900678872,1667.1007,2101.9473,1901.4294,1887.9208,19.301302,305.3836479187012,8,"COPDEM30",1272
"RGI2000-v7.0-G-01-20960","01","01-06","G227703E57920N",414516,624,"2004-08-10T00:00:00",-132.2957338332201,57.921619,8,0.046751962151516,0,0,0,9,"",1,-132.29801856282313,57.92152782555661,1783.5703,1914.6398,1852.5242,1851.5941,25.328617,277.6189193725586,7,"COPDEM30",286
"RGI2000-v7.0-G-01-20961","01","01-06","G227722E57921N",414542,624,"2004-08-10T00:00:00",-132.28084916940497,57.920739499999996,8,1.345743896766112,0,0,0,9,"",1,-132.2868509148566,57.91846663160484,1736.1099,2091.7632,1907.6914,1899.9933,13.675965,220.47222900390625,6,"COPDEM30",1328
"RGI2000-v7.0-G-01-20962","01","01-06","G227735E57920N",414559,624,"2004-08-10T00:00:00",-132.2636250781893,57.920401999999996,8,0.846077155395269,0,0,0,9,"",1,-132.25362144575598,57.91796080627783,1721.4966,2043.0669,1896.8461,1887.7241,14.633391,137.38708,4,"COPDEM30",1357
"RGI2000-v7.0-G-01-20963","01","01-06","G227724E57905N",414556,624,"2004-08-10T00:00:00",-132.2681009396201,57.908604499999996,8,0.956406531396468,0,0,0,9,"",1,-132.25525446266187,57.913974515645954,1598.3873,2056.647,1880.9048,1863.811,16.865412,89.636,3,"COPDEM30",1916
"RGI2000-v7.0-G-01-20964","01","01-06","G227699E57891N",414503,624,"2004-08-10T00:00:00",-132.29076468923932,57.903942,8,6.282064982410586,0,0,0,9,"",1,-132.31898406038556,57.92042685250723,1273.036,2201.9712,1654.8918,1689.237,18.78756,322.33206939697266,8,"COPDEM30",4107
"RGI2000-v7.0-G-01-20965","01","01-06","G227698E57887N",414518,624,"2004-08-10T00:00:00",-132.29377090795867,57.892065,8,0.548319610575123,0,0,0,9,"",1,-132.28850838835558,57.88841813860013,1700.5375,2204.4932,2010.4825,2005.2258,23.632032,124.51116,4,"COPDEM30",1576
"RGI2000-v7.0-G-01-20966","01","01-06","G227709E57879N",414510,624,"2004-08-10T00:00:00",-132.3026297870257,57.879784,8,4.487016153073585,0,0,0,9,"",1,-132.27087381329713,57.894090410207006,1329.0645,2222.5146,1868.9336,1861.0214,15.595995,24.337263,2,"COPDEM30",4234
"RGI2000-v7.0-G-01-20967","01","01-06","G227724E57878N",414546,624,"2004-08-10T00:00:00",-132.27725353560973,57.8777915,8,0.709714407312644,0,0,0,9,"",1,-132.26522397918257,57.883500643593955,1511.0509,2070.5198,1905.5391,1881.582,19.425444,6.604395,1,"COPDEM30",1707
